Data publisher,Dataset,Scientific name,Rank,Author,Specific epithet,Kingdom,Phylum,Class,Order,Family,Genus,Species,GBIF ID,Accepted,Taxonomy tree url,Taxon page url
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Amblyraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Amblyraja,,11333918,Y,http://data.gbif.org/species/browse/taxon/11333918,http://data.gbif.org/species/11333918
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Amphotistius,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Amphotistius,,11334066,N,http://data.gbif.org/species/browse/taxon/11334066,http://data.gbif.org/species/11334066
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Anacanthobatidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Anacanthobatidae,,,11318871,Y,http://data.gbif.org/species/browse/taxon/11318871,http://data.gbif.org/species/11318871
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Anacanthobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Anacanthobatidae,Anacanthobatis,,11412408,Y,http://data.gbif.org/species/browse/taxon/11412408,http://data.gbif.org/species/11412408
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Anacanthus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Anacanthus,,11414443,N,http://data.gbif.org/species/browse/taxon/11414443,http://data.gbif.org/species/11414443
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Aodon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Aodon,,11451999,N,http://data.gbif.org/species/browse/taxon/11451999,http://data.gbif.org/species/11451999
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Apterurus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Apterurus,,11416512,N,http://data.gbif.org/species/browse/taxon/11416512,http://data.gbif.org/species/11416512
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Aptychotrema,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Aptychotrema,,11414635,Y,http://data.gbif.org/species/browse/taxon/11414635,http://data.gbif.org/species/11414635
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Arctoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Arctoraja,,11415950,N,http://data.gbif.org/species/browse/taxon/11415950,http://data.gbif.org/species/11415950
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Arhynchobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Arhynchobatis,,11412486,Y,http://data.gbif.org/species/browse/taxon/11412486,http://data.gbif.org/species/11412486
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Astrape,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Astrape,,11451990,N,http://data.gbif.org/species/browse/taxon/11451990,http://data.gbif.org/species/11451990
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Atlantoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Atlantoraja,,11333963,Y,http://data.gbif.org/species/browse/taxon/11333963,http://data.gbif.org/species/11333963
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Bathyraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Bathyraja,,11333760,Y,http://data.gbif.org/species/browse/taxon/11333760,http://data.gbif.org/species/11333760
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Bathytoshia,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Bathytoshia,,11449590,N,http://data.gbif.org/species/browse/taxon/11449590,http://data.gbif.org/species/11449590
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Batis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Batis,,11412063,N,http://data.gbif.org/species/browse/taxon/11412063,http://data.gbif.org/species/11412063
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Brachioptilon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Brachioptilon,,11418314,N,http://data.gbif.org/species/browse/taxon/11418314,http://data.gbif.org/species/11418314
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Breviraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Breviraja,,11333761,Y,http://data.gbif.org/species/browse/taxon/11333761,http://data.gbif.org/species/11333761
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Cephaleutherus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Cephaleutherus,,11418288,N,http://data.gbif.org/species/browse/taxon/11418288,http://data.gbif.org/species/11418288
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Cephaloptera,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Cephaloptera,,11413183,N,http://data.gbif.org/species/browse/taxon/11413183,http://data.gbif.org/species/11413183
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Cephalopterus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Cephalopterus,,11416513,N,http://data.gbif.org/species/browse/taxon/11416513,http://data.gbif.org/species/11416513
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Ceratobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Ceratobatis,,11418145,N,http://data.gbif.org/species/browse/taxon/11418145,http://data.gbif.org/species/11418145
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Ceratoptera,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Ceratoptera,,11413182,N,http://data.gbif.org/species/browse/taxon/11413182,http://data.gbif.org/species/11413182
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Ceratoptera,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Ceratoptera,,11413474,N,http://data.gbif.org/species/browse/taxon/11413474,http://data.gbif.org/species/11413474
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Cruriraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Cruriraja,,11333390,Y,http://data.gbif.org/species/browse/taxon/11333390,http://data.gbif.org/species/11333390
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dactilobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Dactilobatus,,11414762,N,http://data.gbif.org/species/browse/taxon/11414762,http://data.gbif.org/species/11414762
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dactylobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Dactylobatus,,11414414,Y,http://data.gbif.org/species/browse/taxon/11414414,http://data.gbif.org/species/11414414
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dasyatidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,,,11318870,Y,http://data.gbif.org/species/browse/taxon/11318870,http://data.gbif.org/species/11318870
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dasyatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Dasyatis,,11332924,N,http://data.gbif.org/species/browse/taxon/11332924,http://data.gbif.org/species/11332924
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dasyatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis,,11333056,Y,http://data.gbif.org/species/browse/taxon/11333056,http://data.gbif.org/species/11333056
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dasybatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Dasybatis,,11417234,N,http://data.gbif.org/species/browse/taxon/11417234,http://data.gbif.org/species/11417234
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dasybatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Dasybatis,,11446374,N,http://data.gbif.org/species/browse/taxon/11446374,http://data.gbif.org/species/11446374
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dasybatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Dasybatus,,11334069,N,http://data.gbif.org/species/browse/taxon/11334069,http://data.gbif.org/species/11334069
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dicerobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Dicerobatis,,11416819,N,http://data.gbif.org/species/browse/taxon/11416819,http://data.gbif.org/species/11416819
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dicerobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Dicerobatis,,11418477,N,http://data.gbif.org/species/browse/taxon/11418477,http://data.gbif.org/species/11418477
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dipturus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Dipturus,,11333861,Y,http://data.gbif.org/species/browse/taxon/11333861,http://data.gbif.org/species/11333861
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Disceus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,Disceus,,11417126,N,http://data.gbif.org/species/browse/taxon/11417126,http://data.gbif.org/species/11417126
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Discobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Discobatus,,11413117,N,http://data.gbif.org/species/browse/taxon/11413117,http://data.gbif.org/species/11413117
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Elipesurus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,Elipesurus,,11418547,N,http://data.gbif.org/species/browse/taxon/11418547,http://data.gbif.org/species/11418547
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Fenestraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Fenestraja,,11333388,Y,http://data.gbif.org/species/browse/taxon/11333388,http://data.gbif.org/species/11333388
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Gurgesiella,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Gurgesiella,,11412436,Y,http://data.gbif.org/species/browse/taxon/11412436,http://data.gbif.org/species/11412436
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Gymmura,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Gymmura,,11418525,N,http://data.gbif.org/species/browse/taxon/11418525,http://data.gbif.org/species/11418525
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Gymnura,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Gymnura,,11334176,Y,http://data.gbif.org/species/browse/taxon/11334176,http://data.gbif.org/species/11334176
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Gymnuridae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,,,11318869,Y,http://data.gbif.org/species/browse/taxon/11318869,http://data.gbif.org/species/11318869
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hemitrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Hemitrygon,,11413919,N,http://data.gbif.org/species/browse/taxon/11413919,http://data.gbif.org/species/11413919
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hexatrematobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Hexatrygonidae,Hexatrematobatis,,11451478,N,http://data.gbif.org/species/browse/taxon/11451478,http://data.gbif.org/species/11451478
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hexatrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Hexatrygonidae,Hexatrygon,,11332510,Y,http://data.gbif.org/species/browse/taxon/11332510,http://data.gbif.org/species/11332510
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hexatrygonidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Hexatrygonidae,,,11318868,Y,http://data.gbif.org/species/browse/taxon/11318868,http://data.gbif.org/species/11318868
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hieroptera,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Hieroptera,,11416758,N,http://data.gbif.org/species/browse/taxon/11416758,http://data.gbif.org/species/11416758
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Himantura,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Himantura,,11333449,Y,http://data.gbif.org/species/browse/taxon/11333449,http://data.gbif.org/species/11333449
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hypolophus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Hypolophus,,11415507,N,http://data.gbif.org/species/browse/taxon/11415507,http://data.gbif.org/species/11415507
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Iansan,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Iansan,,11415371,Y,http://data.gbif.org/species/browse/taxon/11415371,http://data.gbif.org/species/11415371
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Irolita,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Irolita,,11418741,Y,http://data.gbif.org/species/browse/taxon/11418741,http://data.gbif.org/species/11418741
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Leiobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Anacanthobatidae,Leiobatis,,11414736,N,http://data.gbif.org/species/browse/taxon/11414736,http://data.gbif.org/species/11414736
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Leiobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Leiobatis,,11416089,N,http://data.gbif.org/species/browse/taxon/11416089,http://data.gbif.org/species/11416089
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Leiobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Leiobatus,,11363197,N,http://data.gbif.org/species/browse/taxon/11363197,http://data.gbif.org/species/11363197
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Leiobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Leiobatus,,11417246,N,http://data.gbif.org/species/browse/taxon/11417246,http://data.gbif.org/species/11417246
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Leucoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Leucoraja,,11333920,Y,http://data.gbif.org/species/browse/taxon/11333920,http://data.gbif.org/species/11333920
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Malacoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Malacoraja,,11333847,Y,http://data.gbif.org/species/browse/taxon/11333847,http://data.gbif.org/species/11333847
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Malacorhina,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Malacorhina,,11333846,N,http://data.gbif.org/species/browse/taxon/11333846,http://data.gbif.org/species/11333846
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Manta,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Manta,,11413184,Y,http://data.gbif.org/species/browse/taxon/11413184,http://data.gbif.org/species/11413184
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Mobula,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Mobula,,11413951,Y,http://data.gbif.org/species/browse/taxon/11413951,http://data.gbif.org/species/11413951
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Myliobates,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Myliobates,,11332971,N,http://data.gbif.org/species/browse/taxon/11332971,http://data.gbif.org/species/11332971
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Myliobatidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,,,11318867,Y,http://data.gbif.org/species/browse/taxon/11318867,http://data.gbif.org/species/11318867
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Myliobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatis,,11332944,Y,http://data.gbif.org/species/browse/taxon/11332944,http://data.gbif.org/species/11332944
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Myliobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatus,,11416096,N,http://data.gbif.org/species/browse/taxon/11416096,http://data.gbif.org/species/11416096
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Neoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Neoraja,,11333844,Y,http://data.gbif.org/species/browse/taxon/11333844,http://data.gbif.org/species/11333844
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Notoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Notoraja,,11333905,Y,http://data.gbif.org/species/browse/taxon/11333905,http://data.gbif.org/species/11333905
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Okamejei,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Okamejei,,11333431,Y,http://data.gbif.org/species/browse/taxon/11333431,http://data.gbif.org/species/11333431
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,Paratrygon,,11418671,Y,http://data.gbif.org/species/browse/taxon/11418671,http://data.gbif.org/species/11418671
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pastinaca,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Pastinaca,,11413475,N,http://data.gbif.org/species/browse/taxon/11413475,http://data.gbif.org/species/11413475
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pastinaca,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Pastinaca,,11417233,N,http://data.gbif.org/species/browse/taxon/11417233,http://data.gbif.org/species/11417233
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pastinachus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Pastinachus,,11416509,Y,http://data.gbif.org/species/browse/taxon/11416509,http://data.gbif.org/species/11416509
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pavoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Pavoraja,,11412432,Y,http://data.gbif.org/species/browse/taxon/11412432,http://data.gbif.org/species/11412432
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Platyrhina,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Platyrhina,,11416192,Y,http://data.gbif.org/species/browse/taxon/11416192,http://data.gbif.org/species/11416192
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Platyrhinoides,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Platyrhinoides,,11417086,N,http://data.gbif.org/species/browse/taxon/11417086,http://data.gbif.org/species/11417086
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Platyrhinoidis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Platyrhinoidis,,11333744,Y,http://data.gbif.org/species/browse/taxon/11333744,http://data.gbif.org/species/11333744
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Plesiobatidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Plesiobatidae,,,11321848,Y,http://data.gbif.org/species/browse/taxon/11321848,http://data.gbif.org/species/11321848
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Plesiobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Plesiobatidae,Plesiobatis,,11416939,Y,http://data.gbif.org/species/browse/taxon/11416939,http://data.gbif.org/species/11416939
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Plesiotrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,Plesiotrygon,,11418548,Y,http://data.gbif.org/species/browse/taxon/11418548,http://data.gbif.org/species/11418548
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Potamotrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,Potamotrygon,,11332399,Y,http://data.gbif.org/species/browse/taxon/11332399,http://data.gbif.org/species/11332399
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Potamotrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Potamotrygon,,11413777,N,http://data.gbif.org/species/browse/taxon/11413777,http://data.gbif.org/species/11413777
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Potamotrygonidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,,,11321849,Y,http://data.gbif.org/species/browse/taxon/11321849,http://data.gbif.org/species/11321849
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Propterygia,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Propterygia,,11414875,N,http://data.gbif.org/species/browse/taxon/11414875,http://data.gbif.org/species/11414875
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Psammobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Psammobatis,,11332677,Y,http://data.gbif.org/species/browse/taxon/11332677,http://data.gbif.org/species/11332677
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Psammobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Psammobatus,,11334136,N,http://data.gbif.org/species/browse/taxon/11334136,http://data.gbif.org/species/11334136
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pseudoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Pseudoraja,,11416074,Y,http://data.gbif.org/species/browse/taxon/11416074,http://data.gbif.org/species/11416074
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pteromylaeus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Pteromylaeus,,11416723,Y,http://data.gbif.org/species/browse/taxon/11416723,http://data.gbif.org/species/11416723
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pteroplatea,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Pteroplatea,,11334175,N,http://data.gbif.org/species/browse/taxon/11334175,http://data.gbif.org/species/11334175
