Data publisher,Dataset,Scientific name,Rank,Author,Specific epithet,Kingdom,Phylum,Class,Order,Family,Genus,Species,GBIF ID,Accepted,Taxonomy tree url,Taxon page url
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Gyrinocheilus,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Gyrinocheilus,,11413133,N,http://data.gbif.org/species/browse/taxon/11413133,http://data.gbif.org/species/11413133
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Gyrinomene,genus,,,Animalia,Chordata,Actinopterygii,Beryciformes,Diretmidae,Gyrinomene,,11419283,N,http://data.gbif.org/species/browse/taxon/11419283,http://data.gbif.org/species/11419283
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Gyrinomimus,genus,,,Animalia,Chordata,Actinopterygii,Cetomimiformes,Cetomimidae,Gyrinomimus,,11413097,Y,http://data.gbif.org/species/browse/taxon/11413097,http://data.gbif.org/species/11413097
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Gyrinurus,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Gyrinurus,,11414684,N,http://data.gbif.org/species/browse/taxon/11414684,http://data.gbif.org/species/11414684
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hadropareia,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Hadropareia,,11417050,Y,http://data.gbif.org/species/browse/taxon/11417050,http://data.gbif.org/species/11417050
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hadropogonichthys,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Hadropogonichthys,,11414078,Y,http://data.gbif.org/species/browse/taxon/11414078,http://data.gbif.org/species/11414078
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hadropterus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Hadropterus,,11333933,N,http://data.gbif.org/species/browse/taxon/11333933,http://data.gbif.org/species/11333933
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haemomaster,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Haemomaster,,11418208,Y,http://data.gbif.org/species/browse/taxon/11418208,http://data.gbif.org/species/11418208
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haemulidae,family,,,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,,,11320472,Y,http://data.gbif.org/species/browse/taxon/11320472,http://data.gbif.org/species/11320472
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haemulon,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Haemulon,,11332432,Y,http://data.gbif.org/species/browse/taxon/11332432,http://data.gbif.org/species/11332432
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haemulopsis,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Haemulopsis,,11413173,Y,http://data.gbif.org/species/browse/taxon/11413173,http://data.gbif.org/species/11413173
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hainania,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Hainania,,11414482,Y,http://data.gbif.org/species/browse/taxon/11414482,http://data.gbif.org/species/11414482
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halacypselurus,genus,,,Animalia,Chordata,Actinopterygii,Beloniformes,Exocoetidae,Halacypselurus,,11412097,N,http://data.gbif.org/species/browse/taxon/11412097,http://data.gbif.org/species/11412097
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halaphritis,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Bovichtidae,Halaphritis,,11414440,Y,http://data.gbif.org/species/browse/taxon/11414440,http://data.gbif.org/species/11414440
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halargyreus,genus,,,Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Halargyreus,,11414962,Y,http://data.gbif.org/species/browse/taxon/11414962,http://data.gbif.org/species/11414962
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halatractus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Halatractus,,11412125,N,http://data.gbif.org/species/browse/taxon/11412125,http://data.gbif.org/species/11412125
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haletta,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Odacidae,Haletta,,11419350,Y,http://data.gbif.org/species/browse/taxon/11419350,http://data.gbif.org/species/11419350
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halicampus,genus,,,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Halicampus,,11333573,Y,http://data.gbif.org/species/browse/taxon/11333573,http://data.gbif.org/species/11333573
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halichoeres,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Halichoeres,,11332462,Y,http://data.gbif.org/species/browse/taxon/11332462,http://data.gbif.org/species/11332462
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halichoeres,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Halichoeres,,11444097,N,http://data.gbif.org/species/browse/taxon/11444097,http://data.gbif.org/species/11444097
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halichoeris,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Halichoeris,,11415620,N,http://data.gbif.org/species/browse/taxon/11415620,http://data.gbif.org/species/11415620
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halicmetes,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halicmetes,,11413430,N,http://data.gbif.org/species/browse/taxon/11413430,http://data.gbif.org/species/11413430
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halicmetus,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halicmetus,,11417128,Y,http://data.gbif.org/species/browse/taxon/11417128,http://data.gbif.org/species/11417128
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halidesmus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Halidesmus,,11415517,Y,http://data.gbif.org/species/browse/taxon/11415517,http://data.gbif.org/species/11415517
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halieutaea,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halieutaea,,11333118,Y,http://data.gbif.org/species/browse/taxon/11333118,http://data.gbif.org/species/11333118
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halieutea,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halieutea,,11363943,N,http://data.gbif.org/species/browse/taxon/11363943,http://data.gbif.org/species/11363943
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halieutella,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halieutella,,11419136,N,http://data.gbif.org/species/browse/taxon/11419136,http://data.gbif.org/species/11419136
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halieuteus,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halieuteus,,11415459,N,http://data.gbif.org/species/browse/taxon/11415459,http://data.gbif.org/species/11415459
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halieutichthys,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halieutichthys,,11413452,Y,http://data.gbif.org/species/browse/taxon/11413452,http://data.gbif.org/species/11413452
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halieutopsis,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halieutopsis,,11413072,Y,http://data.gbif.org/species/browse/taxon/11413072,http://data.gbif.org/species/11413072
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haligenes,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Haligenes,,11419251,N,http://data.gbif.org/species/browse/taxon/11419251,http://data.gbif.org/species/11419251
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haliichthys,genus,,,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Haliichthys,,11333569,Y,http://data.gbif.org/species/browse/taxon/11333569,http://data.gbif.org/species/11333569
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halimochirurgus,genus,,,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Triacanthodidae,Halimochirurgus,,11363206,Y,http://data.gbif.org/species/browse/taxon/11363206,http://data.gbif.org/species/11363206
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halimochirus,genus,,,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Triacanthodidae,Halimochirus,,11413778,N,http://data.gbif.org/species/browse/taxon/11413778,http://data.gbif.org/species/11413778
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halimuraena,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Halimuraena,,11415516,Y,http://data.gbif.org/species/browse/taxon/11415516,http://data.gbif.org/species/11415516
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halimuraenoides,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Halimuraenoides,,11446364,Y,http://data.gbif.org/species/browse/taxon/11446364,http://data.gbif.org/species/11446364
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haliophis,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Haliophis,,11416501,Y,http://data.gbif.org/species/browse/taxon/11416501,http://data.gbif.org/species/11416501
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haliutea,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Haliutea,,11418673,N,http://data.gbif.org/species/browse/taxon/11418673,http://data.gbif.org/species/11418673
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halmabblennius,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Halmabblennius,,11416067,N,http://data.gbif.org/species/browse/taxon/11416067,http://data.gbif.org/species/11416067
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halmablennius,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Halmablennius,,11416471,N,http://data.gbif.org/species/browse/taxon/11416471,http://data.gbif.org/species/11416471
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halobatrachus,genus,,,Animalia,Chordata,Actinopterygii,Batrachoidiformes,Batrachoididae,Halobatrachus,,11418004,Y,http://data.gbif.org/species/browse/taxon/11418004,http://data.gbif.org/species/11418004
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halocypselus,genus,,,Animalia,Chordata,Actinopterygii,Beloniformes,Exocoetidae,Halocypselus,,11414154,N,http://data.gbif.org/species/browse/taxon/11414154,http://data.gbif.org/species/11414154
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halophryne,genus,,,Animalia,Chordata,Actinopterygii,Batrachoidiformes,Batrachoididae,Halophryne,,11411949,Y,http://data.gbif.org/species/browse/taxon/11411949,http://data.gbif.org/species/11411949
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halophyrene,genus,,,Animalia,Chordata,Actinopterygii,Batrachoidiformes,Batrachoididae,Halophyrene,,11417766,N,http://data.gbif.org/species/browse/taxon/11417766,http://data.gbif.org/species/11417766
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halophyrne,genus,,,Animalia,Chordata,Actinopterygii,Batrachoidiformes,Batrachoididae,Halophyrne,,11449316,N,http://data.gbif.org/species/browse/taxon/11449316,http://data.gbif.org/species/11449316
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haloporphyrus,genus,,,Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Haloporphyrus,,11363966,N,http://data.gbif.org/species/browse/taxon/11363966,http://data.gbif.org/species/11363966
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halosaurichthys,genus,,,Animalia,Chordata,Actinopterygii,Notacanthiformes,Halosauridae,Halosaurichthys,,11413582,N,http://data.gbif.org/species/browse/taxon/11413582,http://data.gbif.org/species/11413582
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halosauridae,family,,,Animalia,Chordata,Actinopterygii,Notacanthiformes,Halosauridae,,,11320566,Y,http://data.gbif.org/species/browse/taxon/11320566,http://data.gbif.org/species/11320566
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halosauropsis,genus,,,Animalia,Chordata,Actinopterygii,Notacanthiformes,Halosauridae,Halosauropsis,,11333639,Y,http://data.gbif.org/species/browse/taxon/11333639,http://data.gbif.org/species/11333639
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Halosaurus,genus,,,Animalia,Chordata,Actinopterygii,Notacanthiformes,Halosauridae,Halosaurus,,11332425,Y,http://data.gbif.org/species/browse/taxon/11332425,http://data.gbif.org/species/11332425
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hamatichthys,genus,,,Animalia,Chordata,Actinopterygii,Characiformes,Curimatidae,Hamatichthys,,11449231,N,http://data.gbif.org/species/browse/taxon/11449231,http://data.gbif.org/species/11449231
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hamigymnus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Hamigymnus,,11446430,N,http://data.gbif.org/species/browse/taxon/11446430,http://data.gbif.org/species/11446430
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hamiltonia,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Ambassidae,Hamiltonia,,11363980,N,http://data.gbif.org/species/browse/taxon/11363980,http://data.gbif.org/species/11363980
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hampala,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Hampala,,11333435,Y,http://data.gbif.org/species/browse/taxon/11333435,http://data.gbif.org/species/11333435
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hannia,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Terapontidae,Hannia,,11363660,Y,http://data.gbif.org/species/browse/taxon/11363660,http://data.gbif.org/species/11363660
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hanno,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,Hanno,,11412809,N,http://data.gbif.org/species/browse/taxon/11412809,http://data.gbif.org/species/11412809
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hannoichthys,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,Hannoichthys,,11446688,N,http://data.gbif.org/species/browse/taxon/11446688,http://data.gbif.org/species/11446688
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hanomanctus,genus,,,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Hanomanctus,,11415357,N,http://data.gbif.org/species/browse/taxon/11415357,http://data.gbif.org/species/11415357
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hapalogenys,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Hapalogenys,,11333791,Y,http://data.gbif.org/species/browse/taxon/11333791,http://data.gbif.org/species/11333791
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hapalogenys,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Dinopercidae,Hapalogenys,,11417242,N,http://data.gbif.org/species/browse/taxon/11417242,http://data.gbif.org/species/11417242
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplocheilichthys,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Haplocheilichthys,,11414468,N,http://data.gbif.org/species/browse/taxon/11414468,http://data.gbif.org/species/11414468
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplocheilus,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Aplocheilidae,Haplocheilus,,11413061,N,http://data.gbif.org/species/browse/taxon/11413061,http://data.gbif.org/species/11413061
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplocheilus,genus,,,Animalia,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Haplocheilus,,11415508,N,http://data.gbif.org/species/browse/taxon/11415508,http://data.gbif.org/species/11415508
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplocheilus,genus,,,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinidae,Haplocheilus,,11446044,N,http://data.gbif.org/species/browse/taxon/11446044,http://data.gbif.org/species/11446044
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochilichthys,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Haplochilichthys,,11411920,N,http://data.gbif.org/species/browse/taxon/11411920,http://data.gbif.org/species/11411920
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochilus,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Haplochilus,,11332486,N,http://data.gbif.org/species/browse/taxon/11332486,http://data.gbif.org/species/11332486
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochilus,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Aplocheilidae,Haplochilus,,11332632,N,http://data.gbif.org/species/browse/taxon/11332632,http://data.gbif.org/species/11332632
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochilus,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Rivulidae,Haplochilus,,11412414,N,http://data.gbif.org/species/browse/taxon/11412414,http://data.gbif.org/species/11412414
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochilus,genus,,,Animalia,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Haplochilus,,11415638,N,http://data.gbif.org/species/browse/taxon/11415638,http://data.gbif.org/species/11415638
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochilus,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Haplochilus,,11417280,N,http://data.gbif.org/species/browse/taxon/11417280,http://data.gbif.org/species/11417280
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochilus,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Anablepidae,Haplochilus,,11419278,N,http://data.gbif.org/species/browse/taxon/11419278,http://data.gbif.org/species/11419278
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochilus panchax,genus,,,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Aplocheilidae,Haplochilus panchax,,11419305,N,http://data.gbif.org/species/browse/taxon/11419305,http://data.gbif.org/species/11419305
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochiton,genus,,,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Haplochiton,,11418567,N,http://data.gbif.org/species/browse/taxon/11418567,http://data.gbif.org/species/11418567
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochrmomis,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Haplochrmomis,,11416054,N,http://data.gbif.org/species/browse/taxon/11416054,http://data.gbif.org/species/11416054
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplochromis,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Haplochromis,,11332401,Y,http://data.gbif.org/species/browse/taxon/11332401,http://data.gbif.org/species/11332401
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplocylix,genus,,,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Haplocylix,,11418438,Y,http://data.gbif.org/species/browse/taxon/11418438,http://data.gbif.org/species/11418438
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplodactylus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Aplodactylidae,Haplodactylus,,11414135,N,http://data.gbif.org/species/browse/taxon/11414135,http://data.gbif.org/species/11414135
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplomacrourus,genus,,,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Haplomacrourus,,11413149,Y,http://data.gbif.org/species/browse/taxon/11413149,http://data.gbif.org/species/11413149
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplomacrurus,genus,,,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Haplomacrurus,,11416856,N,http://data.gbif.org/species/browse/taxon/11416856,http://data.gbif.org/species/11416856
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplophryne,genus,,,Animalia,Chordata,Actinopterygii,Lophiiformes,Linophrynidae,Haplophryne,,11413773,Y,http://data.gbif.org/species/browse/taxon/11413773,http://data.gbif.org/species/11413773
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplostomias,genus,,,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,Haplostomias,,11415677,N,http://data.gbif.org/species/browse/taxon/11415677,http://data.gbif.org/species/11415677
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haplotaxodon,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Haplotaxodon,,11416805,Y,http://data.gbif.org/species/browse/taxon/11416805,http://data.gbif.org/species/11416805
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haptenchelys,genus,,,Animalia,Chordata,Actinopterygii,Anguilliformes,Synaphobranchidae,Haptenchelys,,11451345,Y,http://data.gbif.org/species/browse/taxon/11451345,http://data.gbif.org/species/11451345
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haptoclinus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Labrisomidae,Haptoclinus,,11417297,Y,http://data.gbif.org/species/browse/taxon/11417297,http://data.gbif.org/species/11417297
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Haptogenys,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Haptogenys,,11333338,Y,http://data.gbif.org/species/browse/taxon/11333338,http://data.gbif.org/species/11333338
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hara,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Sisoridae,Hara,,11334316,Y,http://data.gbif.org/species/browse/taxon/11334316,http://data.gbif.org/species/11334316
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hara,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Hara,,11416812,N,http://data.gbif.org/species/browse/taxon/11416812,http://data.gbif.org/species/11416812
