Scientific name	Epithet	Kingdom	Phylum	Class	Order	Family	Genus	Species
Quiscalus major	major	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Quiscalus	Quiscalus major
Vireo philadelphicus	philadelphicus	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	Vireo philadelphicus
Spizella passerina	passerina	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Spizella	Spizella passerina
Spiza americana	americana	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Spiza	Spiza americana
Dendroica castanea	castanea	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Dendroica	Dendroica castanea
Porphyrio martinica	martinica	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	Porphyrio martinica
Tyrannus verticalis	verticalis	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus	Tyrannus verticalis
Chroicocephalus philadelphia	philadelphia	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Chroicocephalus	Chroicocephalus philadelphia
Sturnus vulgaris	vulgaris	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris
Bartramia longicauda	longicauda	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Bartramia	Bartramia longicauda
Catharus ustulatus	ustulatus	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Catharus	Catharus ustulatus
Catharus fuscescens	fuscescens	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Catharus	Catharus fuscescens
Calonectris diomedea	diomedea	Animalia	Chordata	Aves	Ciconiiformes	Procellariidae	Calonectris	Calonectris diomedea
Molothrus ater	ater	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Molothrus	Molothrus ater
Accipiter cooperii	cooperii	Animalia	Chordata	Aves	Ciconiiformes	Accipitridae	Accipiter	Accipiter cooperii
Chordeiles								
Vermivora ruficapilla	ruficapilla	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Vermivora	Vermivora ruficapilla
Vireo gilvus	gilvus	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	Vireo gilvus
Wilsonia canadensis	canadensis	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Wilsonia	Wilsonia canadensis
Vireo solitarius	solitarius	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	Vireo solitarius
Sturnella								
Coccyzus erythropthalmus	erythropthalmus	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccyzus	Coccyzus erythropthalmus
Melospiza georgiana	georgiana	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Melospiza	Melospiza georgiana
Dendroica townsendi	townsendi	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Dendroica	Dendroica townsendi
Ammodramus savannarum	savannarum	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Ammodramus	Ammodramus savannarum
Phoronida								
Rotifera								
Aberrantidae								
Acoetidae								
Pectinariidae								
Cossuridae								
Questidae								
Ischyroceridae								
Isaeidae								
Atyidae								
Nannastacidae								
Leuconidae								
Diastylidae								
Stenothoidae								
Bateidae								
Amphilochidae								
Sarsiellidae								
Rutidermatidae								
Philomedidae								
Phyllophoridae								
Ophiodermatidae								
Glycymerididae								
Limopsidae								
Corbulidae								
Hiatellidae								
Nuculanidae								
Cardiidae								
Chamidae								
Ungulinidae								
Veneridae								
Trochidae								
Turbinidae								
Pyramidellidae								
Costellariidae								
Marginellidae								
Mitridae								
Turridae								
Tornidae								
Turritellidae								
Bothidae								
Labridae								
Blenniidae								
Ogcocephalidae								
Chaunacidae								
Goneplacidae								
Leucosiidae								
Parthenopidae								
Pasiphaeidae								
Upogebiidae								
Hyssuridae								
Paranthuridae								
Siphonaria								
Thyatira								
Onuphis								
Anchoa								
Scorpaena								
Syngnathus								
Merluccius								
Harengula								
Paralichthys								
Synaphobranchus								
Demonax								
Pontomyia								
Heteromysis								
Paranthura								
Excorallana								
Oxyurostylis								
Diastylis								
Leucon								
Eurydice								
Parasterope								
Kupellonura								
Ilyarachna								
Hippolyte								
Vitrinella								
Squilla								
Portunus								
Pilumnus								
Ingolfiella								
Ampithoe								
Harpinia								
Listriella								
Macrocoeloma								
Lembos								
Corophium								
Tanaissus								
Cerapus								
Periclimenes								
Thor								
Pinnixa								
Pitho								
Haploops								
Harpiniopsis								
Metaphoxus								
Podocerus								
Microprotopus								
Neomegamphopus								
Pseudophilomedes								
Vargula								
Asteropella								
Actinoseta								
Spiophanes								
Scolelepis								
Terebellides								
Hauchiella								
Loimia								
Lysilla								
Conus								
Niphates								
Tetilla								
Cheramus								
Leptogorgia								
Catharus								
Amathillopsis								
Eriopisa								
Cymadusa								
Ophiophragmus								
Sphaerosyllis								
Epitonium								
Codakia								
Anadara								
Atlanta								
Ischnochiton								
Goniada								
Strombiformis								
Cantharus								
Ninoe								
Daphnella								
Crucibulum								
Apoprionospio								
Lepidasthenia								
Macoma								
Calyptraea								
Branchiomma								
Streptosyllis								
Linopherus								
Spio								
Armandia								
Euclymene								
Potamethus								
Retusa								
Atrina								
Callista								
Cerodrillia								
Hyalea								
Phascolion								
Etropus								
Balanoglossus								
Sigalion								
Fimbriosthenelais								
Podarke								
Eunicea								
Kophobelemnon								
Sclerobelemnon								
Virgularia								
Scolymia								
Oculina								
Cumingia								
Argopecten								
Tapes								
Levinsenia								
Cirratulus								
Mesochaetopterus								
Aonides								
Clavodorum								
Corbicula								
Heteropodarke								
Naineris								
Eurythoe								
Trypanosyllis								
Jaspidella								
Agatrix								
Stilifer								
Ringicula								
Murex								
Linga								
Solemya								
Glycymeris								
Hiatella								
Parastarte								
Nematonereis								
Mooreonuphis								
Proscoloplos								
Pseudobranchiomma								
Diplocirrus								
Phoxocephalus								
Metaprotella		Animalia	Arthropoda	Malacostraca	Amphipoda	Protellidae	Metaprotella	
Cremnobates		Animalia	Mollusca	Gastropoda	Pulmonata	Ellobiidae	Cremnobates	
Cythara		Animalia	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Cythara	
Phacoides		Animalia	Mollusca	Bivalvia	Veneroida	Lucinidae	Phacoides	
Acanthochites		Animalia	Mollusca	Polyplacophora	Neoloricata	Acanthochitonidae	Acanthochites	
Laurencia coelenterata	coelenterata	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Laurencia	Laurencia coelenterata
Anolis carolinensis	carolinensis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis	Anolis carolinensis
Saurida brasiliensis	brasiliensis	Animalia	Chordata	Actinopterygii	Aulopiformes	Synodontidae	Saurida	Saurida brasiliensis
Polymixia nobilis	nobilis	Animalia	Chordata	Actinopterygii	Polymixiiformes	Polymixiidae	Polymixia	Polymixia nobilis
Kyphosus sectator	sectator	Animalia	Chordata	Actinopterygii	Perciformes	Kyphosidae	Kyphosus	Kyphosus sectator
Ophichthus gomesii	gomesii	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Ophichthus	Ophichthus gomesii
Peristedion imberbe	imberbe	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Peristediidae	Peristedion	Peristedion imberbe
Neoscombrops atlanticus	atlanticus	Animalia	Chordata	Actinopterygii	Perciformes	Acropomatidae	Neoscombrops	Neoscombrops atlanticus
Etrumeus teres	teres	Animalia	Chordata	Actinopterygii	Clupeiformes	Clupeidae	Etrumeus	Etrumeus teres
Harengula clupeola	clupeola	Animalia	Chordata	Actinopterygii	Clupeiformes	Clupeidae	Harengula	Harengula clupeola
Bascanichthys scuticaris	scuticaris	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Bascanichthys	Bascanichthys scuticaris
Caelorinchus carminatus	carminatus	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Caelorinchus	Caelorinchus carminatus
Pterygotrigla hemisticta	hemisticta	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Triglidae	Pterygotrigla	Pterygotrigla hemisticta
Carcharhinus acronotus	acronotus	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus acronotus
Lutjanus campechanus	campechanus	Animalia	Chordata	Actinopterygii	Perciformes	Lutjanidae	Lutjanus	Lutjanus campechanus
Rhynchoconger gracilior	gracilior	Animalia	Chordata	Actinopterygii	Anguilliformes	Congridae	Rhynchoconger	Rhynchoconger gracilior
Scarus coeruleus	coeruleus	Animalia	Chordata	Actinopterygii	Perciformes	Scaridae	Scarus	Scarus coeruleus
Enchelyopus cimbrius	cimbrius	Animalia	Chordata	Actinopterygii	Gadiformes	Lotidae	Enchelyopus	Enchelyopus cimbrius
Lepophidium brevibarbe	brevibarbe	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Lepophidium	Lepophidium brevibarbe
Chlorophthalmus brasiliensis	brasiliensis	Animalia	Chordata	Actinopterygii	Aulopiformes	Chlorophthalmidae	Chlorophthalmus	Chlorophthalmus brasiliensis
Xyrichtys splendens	splendens	Animalia	Chordata	Actinopterygii	Perciformes	Labridae	Xyrichtys	Xyrichtys splendens
Peristedion thompsoni	thompsoni	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Peristediidae	Peristedion	Peristedion thompsoni
Citharichthys gymnorhinus	gymnorhinus	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Paralichthyidae	Citharichthys	Citharichthys gymnorhinus
Uraspis secunda	secunda	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Uraspis	Uraspis secunda
Etmopterus princeps	princeps	Animalia	Chordata	Elasmobranchii	Squaliformes	Dalatiidae	Etmopterus	Etmopterus princeps
Alectis ciliaris	ciliaris	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Alectis	Alectis ciliaris
Calamus calamus	calamus	Animalia	Chordata	Actinopterygii	Perciformes	Sparidae	Calamus	Calamus calamus
Bryx dunckeri	dunckeri	Animalia	Chordata	Actinopterygii	Syngnathiformes	Syngnathidae	Bryx	Bryx dunckeri
Rachycentron canadum	canadum	Animalia	Chordata	Actinopterygii	Perciformes	Rachycentridae	Rachycentron	Rachycentron canadum
Sphagemacrurus grenadae	grenadae	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Sphagemacrurus	Sphagemacrurus grenadae
Epinephelus niveatus	niveatus	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Epinephelus	Epinephelus niveatus
Mycteroperca bonaci	bonaci	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Mycteroperca	Mycteroperca bonaci
Phaeoptyx xenus	xenus	Animalia	Chordata	Actinopterygii	Perciformes	Apogonidae	Phaeoptyx	Phaeoptyx xenus
Caelorinchus ventrilux	ventrilux	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Caelorinchus	Caelorinchus ventrilux
Seriola rivoliana	rivoliana	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Seriola	Seriola rivoliana
Cryptopsaras couesii	couesii	Animalia	Chordata	Actinopterygii	Lophiiformes	Ceratiidae	Cryptopsaras	Cryptopsaras couesii
Lophius americanus	americanus	Animalia	Chordata	Actinopterygii	Lophiiformes	Lophiidae	Lophius	Lophius americanus
Laemonema barbatula	barbatula	Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Laemonema	Laemonema barbatulum
Peristedion platycephalum	platycephalum	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Peristediidae	Peristedion	Peristedion brevirostre
Prionotus salmonicolor	salmonicolor	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Triglidae	Prionotus	Prionotus rubio
Prionotus pectoralis	pectoralis	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Triglidae	Prionotus	Prionotus rubio
Helicolenus maderensis	maderensis	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Sebastidae	Helicolenus	Helicolenus dactylopterus
Diaphus dumerili	dumerili	Animalia	Chordata	Actinopterygii	Myctophiformes	Myctophidae	Diaphus	Diaphus dumerilii
Diplophos maderensis	maderensis	Animalia	Chordata	Actinopterygii	Stomiiformes	Gonostomatidae	Manducus	Manducus maderensis
Hipponix antiquatus	antiquatus	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Hipponicidae	Hipponix	Hipponix antiquatus
Strombus raninus	raninus	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Strombidae	Strombus	Strombus raninus
Melinna maculata	maculata	Animalia	Annelida	Polychaeta	Canalipalpata	Ampharetidae	Melinna	Melinna maculata
Naticarius canrena	canrena	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Naticidae	Naticarius	Naticarius canrena
Lucapina suffusa	suffusa	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Fissurellidae	Lucapina	Lucapina suffusa
Diodora cayenensis	cayenensis	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Fissurellidae	Diodora	Diodora cayenensis
Diodora tanneri	tanneri	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Fissurellidae	Diodora	Diodora tanneri
Diodora listeri	listeri	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Fissurellidae	Diodora	Diodora listeri
Patelloida pustulata	pustulata	Animalia	Mollusca	Gastropoda	Patellogastropoda	Lottiidae	Patelloida	Patelloida pustulata
Praxillella gracilis	gracilis	Animalia	Annelida	Polychaeta	Capitellida	Maldanidae	Praxillella	Praxillella gracilis
Tegula lividomaculata	lividomaculata	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Trochidae	Tegula	Tegula lividomaculata
Calliostoma bairdii	bairdii	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Calliostomatidae	Calliostoma	Calliostoma bairdii
Nodilittorina tuberculata	tuberculata	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Littorinidae	Nodilittorina	Nodilittorina tuberculata
Megalomma pigmentum	pigmentum	Animalia	Annelida	Polychaeta	Canalipalpata	Sabellidae	Megalomma	Megalomma pigmentum
Terebella pterochaeta	pterochaeta	Animalia	Annelida	Polychaeta	Canalipalpata	Terebellidae	Terebella	Terebella pterochaeta
Hemitoma emarginata	emarginata	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Fissurellidae	Hemitoma	Hemitoma emarginata
Amphiura stimpsoni	stimpsoni	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphiura	Amphiura stimpsoni
Astropecten antillensis	antillensis	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Astropecten	Astropecten antillensis
Astropecten articulatus	articulatus	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Astropecten	Astropecten articulatus
Amphiodia trychna	trychna	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphiodia	Amphiodia trychna
Ophionephthys limicola	limicola	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Ophionephthys	Ophionephthys limicola
Schizaster orbignyanus	orbignyanus	Animalia	Echinodermata	Echinoidea	Spatangoida	Schizasteridae	Schizaster	Schizaster orbignyanus
Thyone micropunctata	micropunctata	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Thyone	Thyone micropunctata
Leptosynapta multigranula	multigranula	Animalia	Echinodermata	Holothuroidea	Apodida	Synaptidae	Leptosynapta	Leptosynapta multigranula
Democrinus brevis	brevis	Animalia	Echinodermata	Crinoidea	Bourgueticrinida	Bathycrinidae	Democrinus	Democrinus brevis
Anachis hotessieriana	hotessieriana	Animalia	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Anachis	Anachis hotessieriana
Ptychosalpinx globulus	globulus	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Ptychosalpinx	Ptychosalpinx globulus
Epitonium angulatum	angulatum	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Epitoniidae	Epitonium	Epitonium angulatum
Strombiformis hemphilli	hemphilli	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Eulimidae	Strombiformis	Strombiformis hemphilli
Cantharus cancellarius	cancellarius	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Cantharus	Cantharus cancellarius
Colubraria testacea	testacea	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Colubraria	Colubraria testacea
Cerithiopsis martensii	martensii	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Cerithiopsidae	Cerithiopsis	Cerithiopsis martensii
Coralliophila caribaea	caribaea	Animalia	Mollusca	Gastropoda	Neogastropoda	Coralliophilidae	Coralliophila	Coralliophila caribaea
Limaria pellucida	pellucida	Animalia	Mollusca	Bivalvia	Limoida	Limidae	Limaria	Limaria pellucida
Lucinoma filosum	filosum	Animalia	Mollusca	Bivalvia	Veneroida	Lucinidae	Lucinoma	Lucinoma filosum
Aclis hendersoni	hendersoni	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Aclididae	Aclis	Aclis hendersoni
Anachis lafresnayi	lafresnayi	Animalia	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Anachis	Anachis lafresnayi
Leitoscoloplos foliosus	foliosus	Animalia	Annelida	Polychaeta	Scolecida	Orbiniidae	Leitoscoloplos	Leitoscoloplos foliosus
Conus stearnsii	stearnsii	Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus stearnsii
Niveria quadripunctata	quadripunctata	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Triviidae	Niveria	Niveria quadripunctata
Trivia quadripunctata	quadripunctata	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Triviidae	Trivia	Trivia quadripunctata
Ocenebra minirosea	minirosea	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Ocenebra	Ocenebra minirosea
Nephtys incisa	incisa	Animalia	Annelida	Polychaeta	Aciculata	Nephtyidae	Nephtys	Nephtys incisa
Typosyllis variegata	variegata	Animalia	Annelida	Polychaeta	Aciculata	Syllidae	Typosyllis	Typosyllis variegata
Musculium partumeium	partumeium	Animalia	Mollusca	Bivalvia	Veneroida	Pisidiidae	Musculium	Musculium partumeium
Transennella conradina	conradina	Animalia	Mollusca	Bivalvia	Veneroida	Veneridae	Transennella	Transennella conradina
Coralliophaga coralliophaga	coralliophaga	Animalia	Mollusca	Bivalvia	Veneroida	Trapezidae	Coralliophaga	Coralliophaga coralliophaga
Abra aequalis	aequalis	Animalia	Mollusca	Bivalvia	Veneroida	Semelidae	Abra	Abra aequalis
Entodesma beana	beana	Animalia	Mollusca	Bivalvia	Pholadomyoida	Lyonsiidae	Entodesma	Entodesma beana
Cerion casablancae	casablancae	Animalia	Mollusca	Gastropoda	Stylommatophora	Ceriidae	Cerion	Cerion casablancae
Lucina muricata	muricata	Animalia	Arthropoda	Insecta	Diptera	Sciomyzidae	Lucina	Lucina muricata
Lucina nassula	nassula	Animalia	Arthropoda	Insecta	Diptera	Sciomyzidae	Lucina	Lucina nassula
Lucina pectinata	pectinata	Animalia	Arthropoda	Insecta	Diptera	Sciomyzidae	Lucina	Lucina pectinata
Tellina similis	similis	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae	Tellina	Tellina similis
Verticordia acuticostata	acuticostata	Animalia	Mollusca	Bivalvia	Pholadomyoida	Verticordiidae	Verticordia	Verticordia acuticostata
Cumingia coarctata	coarctata	Animalia	Mollusca	Bivalvia	Veneroida	Semelidae	Cumingia	Cumingia coarctata
Cumingia tellinoides	tellinoides	Animalia	Mollusca	Bivalvia	Veneroida	Semelidae	Cumingia	Cumingia tellinoides
Heliacus bisulcatus	bisulcatus	Animalia	Mollusca	Gastropoda	Heterostropha	Architectonicidae	Heliacus	Heliacus bisulcatus
Rissoina catesbyana	catesbyana	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Rissoidae	Rissoina	Rissoina catesbyana
Scaeurgus unicirrhus	unicirrhus	Animalia	Mollusca	Cephalopoda	Octopoda	Octopodidae	Scaeurgus	Scaeurgus unicirrhus
Caecum imbricatum	imbricatum	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Caecidae	Caecum	Caecum imbricatum
Octopus briareus	briareus	Animalia	Mollusca	Cephalopoda	Octopoda	Octopodidae	Octopus	Octopus briareus
Scalibregma sternocerum	sternocerum	Animalia	Annelida	Polychaeta	Scolecida	Scalibregmatidae	Scalibregma	Scalibregma sternocerum
Tharyx acutus	acutus	Animalia	Annelida	Polychaeta	Canalipalpata	Cirratulidae	Tharyx	Tharyx acutus
Arene tricarinata	tricarinata	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Turbinidae	Arene	Arene tricarinata
Acmaea pustulata	pustulata	Animalia	Mollusca	Gastropoda	Patellogastropoda	Acmaeidae	Acmaea	Acmaea pustulata
Spiochaetopterus costarum	costarum	Animalia	Annelida	Polychaeta	Canalipalpata	Chaetopteridae	Spiochaetopterus	Spiochaetopterus costarum
Amphicteis gunneri	gunneri	Animalia	Annelida	Polychaeta	Canalipalpata	Ampharetidae	Amphicteis	Amphicteis gunneri
Notomastus daueri	daueri	Animalia	Annelida	Polychaeta	Scolecida	Capitellidae	Notomastus	Notomastus daueri
Prionospio perkinsi	perkinsi	Animalia	Annelida	Polychaeta	Canalipalpata	Spionidae	Prionospio	Prionospio perkinsi
Loimia medusa	medusa	Animalia	Annelida	Polychaeta	Canalipalpata	Terebellidae	Loimia	Loimia medusa
Questa caudicirra	caudicirra	Animalia	Annelida	Polychaeta	Scolecida	Questidae	Questa	Questa caudicirra
Cirsotrema dalli	dalli	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Epitoniidae	Cirsotrema	Cirsotrema dalli
Succinea campestris	campestris	Animalia	Mollusca	Gastropoda	Stylommatophora	Succineidae	Succinea	Succinea campestris
